EventID,Date,Promotion,Event,EventName,EventType,Location,CityTown,StateProvince,Country
NJPW-1678,2023-03-17,NJPW,NJPW New Japan Cup,NJPW New Japan Cup 2023,Televised,"Tokyo, Japan",Tokyo,Japan,Japan
NJPW-1677,2023-03-15,NJPW,NJPW New Japan Cup,NJPW New Japan Cup 2023,Televised,"Okayama, Japan",Okayama,Japan,Japan
NJPW-1676,2023-03-13,NJPW,NJPW New Japan Cup,NJPW New Japan Cup 2023,Televised,"Matsuyama, Ehime, Japan",Matsuyama,Ehime,Japan
NJPW-1675,2023-03-12,NJPW,NJPW New Japan Cup,NJPW New Japan Cup 2023,Televised,"Maibara, Shiga, Japan",Maibara,Shiga,Japan
NJPW-1674,2023-03-11,NJPW,NJPW New Japan Cup,NJPW New Japan Cup 2023,Televised,"Nagoya, Aichi, Japan",Nagoya,Aichi,Japan
NJPW-1673,2023-03-10,NJPW,NJPW New Japan Cup,NJPW New Japan Cup 2023,Televised,"Kofu, Yamanashi, Japan",Kofu,Yamanashi,Japan
NJPW-1672,2023-03-08,NJPW,NJPW New Japan Cup,NJPW New Japan Cup 2023,Televised,"Koriyama, Fukushima, Japan",Koriyama,Fukushima,Japan
NJPW-1671,2023-03-06,NJPW,NJPW 51st Anniversary Event & New Japan Cup,NJPW 51st Anniversary Event & New Japan Cup 2023,Televised,"Tokyo, Japan",Tokyo,Japan,Japan
NJPW-1670,2023-03-05,NJPW,NJPW New Japan Cup,NJPW New Japan Cup 2023,Televised,"Tokyo, Japan",Tokyo,Japan,Japan
NJPW-1669,2023-02-28,NJPW,NJPW Presents CMLL Fantastica Mania,NJPW Presents CMLL Fantastica Mania 2023,Non-Televised,"Tokyo, Japan",Tokyo,Japan,Japan
NJPW-1668,2023-02-27,NJPW,NJPW Presents CMLL Fantastica Mania,NJPW Presents CMLL Fantastica Mania 2023,Non-Televised,"Tokyo, Japan",Tokyo,Japan,Japan
NJPW-1667,2023-02-26,NJPW,NJPW Presents CMLL Fantastica Mania,NJPW Presents CMLL Fantastica Mania 2023,Non-Televised,"Chiba, Japan",Chiba,Japan,Japan
NJPW-1666,2023-02-24,NJPW,NJPW Presents CMLL Fantastica Mania,NJPW Presents CMLL Fantastica Mania 2023,Non-Televised,"Osaka, Japan",Osaka,Japan,Japan
NJPW-1665,2023-02-23,NJPW,NJPW Presents CMLL Fantastica Mania,NJPW Presents CMLL Fantastica Mania 2023,Non-Televised,"Kyoto, Japan",Kyoto,Japan,Japan
NJPW-1664,2023-02-22,NJPW,NJPW Presents CMLL Fantastica Mania,NJPW Presents CMLL Fantastica Mania 2023,Non-Televised,"Takamatsu, Kagawa, Japan",Takamatsu,Kagawa,Japan
NJPW-1663,2023-02-18,NJPW,NJPW Battle In The Valley Pre-Show,NJPW Battle In The Valley 2023 Pre-Show,Televised,"San Jose, California, USA",San Jose,California,USA
NJPW-1662,2023-02-18,NJPW,NJPW Battle In The Valley,NJPW Battle In The Valley 2023,Televised,"San Jose, California, USA",San Jose,California,USA
NJPW-1661,2023-02-11,NJPW,NJPW The New Beginning,NJPW The New Beginning In Osaka 2023,PLE/PPV,"Osaka, Japan",Osaka,Japan,Japan
NJPW-1660,2023-02-09,NJPW,NJPW Road To The New Beginning,NJPW Road To The New Beginning 2023,Non-Televised,"Saku, Nagano, Japan",Saku,Nagano,Japan
NJPW-1659,2023-02-08,NJPW,NJPW Road To The New Beginning,NJPW Road To The New Beginning 2023,Non-Televised,"Kanuma, Tochigi, Japan",Kanuma,Tochigi,Japan
NJPW-1658,2023-02-05,NJPW,NJPW The New Beginning,NJPW The New Beginning In Sapporo 2023,PLE/PPV,"Sapporo, Hokkaido, Japan",Sapporo,Hokkaido,Japan
NJPW-1657,2023-02-04,NJPW,NJPW TAMASHII,NJPW TAMASHII IV,Televised,"Thornbury, Victoria, Australia",Thornbury,Victoria,Australia
NJPW-1656,2023-02-04,NJPW,NJPW The New Beginning,NJPW The New Beginning In Sapporo 2023,PLE/PPV,"Sapporo, Hokkaido, Japan",Sapporo,Hokkaido,Japan
NJPW-1655,2023-02-03,NJPW,NJPW TAMASHII,NJPW TAMASHII III,Televised,"Sydney, New South Wales, Australia",Sydney,New South Wales,Australia
NJPW-1654,2023-02-01,NJPW,NJPW Road To The New Beginning,NJPW Road To The New Beginning 2023,Non-Televised,"Hirosaki, Aomori, Japan",Hirosaki,Aomori,Japan
NJPW-1653,2023-01-31,NJPW,NJPW Road To The New Beginning,NJPW Road To The New Beginning 2023,Non-Televised,"Yokote, Akita, Japan",Yokote,Akita,Japan
NJPW-1652,2023-01-30,NJPW,NJPW Road To The New Beginning,NJPW Road To The New Beginning 2023,Non-Televised,"Morioka, Iwate, Japan",Morioka,Iwate,Japan
NJPW-1651,2023-01-28,NJPW,NJPW Road To The New Beginning,NJPW Road To The New Beginning 2023,Non-Televised,"Koga, Ibaraki, Japan",Koga,Ibaraki,Japan
NJPW-1650,2023-01-27,NJPW,NJPW Road To The New Beginning,NJPW Road To The New Beginning 2023,Non-Televised,"Funabashi, Chiba, Japan",Funabashi,Chiba,Japan
NJPW-1649,2023-01-25,NJPW,NJPW Road To The New Beginning,NJPW Road To The New Beginning 2023,Non-Televised,"Tokyo, Japan",Tokyo,Japan,Japan
NJPW-1648,2023-01-24,NJPW,NJPW Road To The New Beginning,NJPW Road To The New Beginning 2023,Non-Televised,"Tokyo, Japan",Tokyo,Japan,Japan
NJPW-1647,2023-01-22,NJPW,NJPW The New Beginning,NJPW The New Beginning In Nagoya 2023,PLE/PPV,"Nagoya, Aichi, Japan",Nagoya,Aichi,Japan
NJPW-1646,2023-01-21,NJPW,NJPW Wrestle Kingdom,NJPW Wrestle Kingdom 17 In Yokohama Arena,PLE/PPV,"Yokohama, Kanagawa, Japan",Yokohama,Kanagawa,Japan
NJPW-1645,2023-01-05,NJPW,NJPW New Year Dash !!,NJPW New Year Dash !! 2023,Televised,"Tokyo, Japan",Tokyo,Japan,Japan
NJPW-1644,2023-01-04,NJPW,NJPW Wrestle Kingdom,NJPW Wrestle Kingdom 17 In Tokyo Dome,PLE/PPV,"Tokyo, Japan",Tokyo,Japan,Japan
NJPW-1643,2022-12-31,NJPW,NJPW STRONG,NJPW STRONG #122 - Best Of NJPW STRONG 2022,Televised,"USA, USA, USA",USA,USA,USA
NJPW-1642,2022-12-23,NJPW,NJPW Road To Tokyo Dome,NJPW Road To Tokyo Dome 2022,Non-Televised,"Tokyo, Japan",Tokyo,Japan,Japan
NJPW-1641,2022-12-22,NJPW,NJPW Road To Tokyo Dome,NJPW Road To Tokyo Dome 2022,Non-Televised,"Tokyo, Japan",Tokyo,Japan,Japan
NJPW-1640,2022-12-14,NJPW,NJPW World Tag League,NJPW World Tag League 2022 & Super Junior Tag League 2022,Televised,"Sendai, Miyagi, Japan",Sendai,Miyagi,Japan
NJPW-1639,2022-12-11,NJPW,NJPW World Tag League,NJPW World Tag League 2022 & Super Junior Tag League 2022,Televised,"Himeji, Hyogo, Japan",Himeji,Hyogo,Japan
NJPW-1638,2022-12-11,NJPW,NJPW STRONG,NJPW STRONG #124 - Nemesis 2023,Televised,"Los Angeles, California, USA",Los Angeles,California,USA
NJPW-1637,2022-12-11,NJPW,NJPW STRONG,NJPW STRONG #125 - Nemesis 2023,Televised,"Los Angeles, California, USA",Los Angeles,California,USA
NJPW-1636,2022-12-11,NJPW,NJPW STRONG,NJPW STRONG #126 - Nemesis 2023,Televised,"Los Angeles, California, USA",Los Angeles,California,USA
NJPW-1635,2022-12-11,NJPW,NJPW STRONG,NJPW STRONG #123 - Nemesis 2023,Televised,"Los Angeles, California, USA",Los Angeles,California,USA
NJPW-1634,2022-12-10,NJPW,NJPW World Tag League,NJPW World Tag League 2022 & Super Junior Tag League 2022,Televised,"Uwajima, Ehime, Japan",Uwajima,Ehime,Japan
NJPW-1633,2022-12-09,NJPW,NJPW World Tag League,NJPW World Tag League 2022 & Super Junior Tag League 2022,Televised,"Kochi, Japan",Kochi,Japan,Japan
NJPW-1632,2022-12-07,NJPW,NJPW World Tag League,NJPW World Tag League 2022 & Super Junior Tag League 2022,Televised,"Sasebo, Nagasaki, Japan",Sasebo,Nagasaki,Japan
NJPW-1631,2022-12-05,NJPW,NJPW World Tag League,NJPW World Tag League 2022 & Super Junior Tag League 2022,Televised,"Karatsu, Saga, Japan",Karatsu,Saga,Japan
NJPW-1630,2022-12-04,NJPW,NJPW World Tag League,NJPW World Tag League 2022 & Super Junior Tag League 2022,Televised,"Yamaguchi, Japan",Yamaguchi,Japan,Japan
NJPW-1629,2022-12-03,NJPW,NJPW World Tag League,NJPW World Tag League 2022 & Super Junior Tag League 2022,Televised,"Kakogawa, Hyogo, Japan",Kakogawa,Hyogo,Japan
NJPW-1628,2022-12-02,NJPW,NJPW World Tag League,NJPW World Tag League 2022 & Super Junior Tag League 2022,Televised,"Osaka, Japan",Osaka,Japan,Japan
NJPW-1627,2022-11-30,NJPW,NJPW World Tag League,NJPW World Tag League 2022 & Super Junior Tag League 2022,Televised,"Shizuoka, Japan",Shizuoka,Japan,Japan
NJPW-1626,2022-11-28,NJPW,NJPW World Tag League,NJPW World Tag League 2022 & Super Junior Tag League 2022,Televised,"Nagano, Japan",Nagano,Japan,Japan
NJPW-1625,2022-11-27,NJPW,NJPW World Tag League,NJPW World Tag League 2022 & Super Junior Tag League 2022,Televised,"Nagoya, Aichi, Japan",Nagoya,Aichi,Japan
NJPW-1624,2022-11-26,NJPW,NJPW World Tag League,NJPW World Tag League 2022 & Super Junior Tag League 2022,Televised,"Fujisawa, Kanagawa, Japan",Fujisawa,Kanagawa,Japan
NJPW-1623,2022-11-25,NJPW,NJPW World Tag League,NJPW World Tag League 2022 & Super Junior Tag League 2022,Televised,"Kiryu, Gunma, Japan",Kiryu,Gunma,Japan
NJPW-1622,2022-11-23,NJPW,NJPW World Tag League,NJPW World Tag League 2022 & Super Junior Tag League 2022,Televised,"Tachikawa, Tokyo, Japan",Tachikawa,Tokyo,Japan
NJPW-1621,2022-11-22,NJPW,NJPW World Tag League,NJPW World Tag League 2022 & Super Junior Tag League 2022,Televised,"Tokyo, Japan",Tokyo,Japan,Japan
NJPW-1620,2022-11-21,NJPW,NJPW World Tag League,NJPW World Tag League 2022 & Super Junior Tag League 2022,Televised,"Tokyo, Japan",Tokyo,Japan,Japan
NJPW-1619,2022-11-20,NJPW,NJPW STRONG,NJPW STRONG #118 - Detonation 2022,Televised,"Los Angeles, California, USA",Los Angeles,California,USA
NJPW-1618,2022-11-20,NJPW,NJPW STRONG,NJPW STRONG #119 - Detonation 2022,Televised,"Los Angeles, California, USA",Los Angeles,California,USA
NJPW-1617,2022-11-20,NJPW,NJPW STRONG,NJPW STRONG #120 - Detonation 2022,Televised,"Los Angeles, California, USA",Los Angeles,California,USA
NJPW-1616,2022-11-20,NJPW,NJPW/Stardom Historic Xover,NJPW/Stardom Historic X-over,PLE/PPV,"Tokyo, Japan",Tokyo,Japan,Japan
NJPW-1615,2022-11-20,NJPW,NJPW STRONG,NJPW STRONG #121 - Detonation 2022,Televised,"Los Angeles, California, USA",Los Angeles,California,USA
NJPW-1614,2022-11-13,NJPW,NJPW TAMASHII,NJPW TAMASHII II,Televised,"Sydney, New South Wales, Australia",Sydney,New South Wales,Australia
NJPW-1613,2022-11-12,NJPW,NJPW Anjo City,NJPW Anjo City 70th Anniversary/New Japan Pro-Wrestling 50th Anniversary/Kazuchika Okada Anjo City Triumphal Return Match,Televised,"Anjo, Aichi, Japan",Anjo,Aichi,Japan
NJPW-1612,2022-11-11,NJPW,NJPW TAMASHII,NJPW TAMASHII I,Televised,"Christchurch, New Zealand",Christchurch,New Zealand,New Zealand
NJPW-1611,2022-11-05,NJPW,NJPW Battle Autumn,NJPW Battle Autumn 2022,PLE/PPV,"Osaka, Japan",Osaka,Japan,Japan
NJPW-1610,2022-11-03,NJPW,NJPW Battle Autumn,NJPW Battle Autumn 2022,PLE/PPV,"Osaka, Japan",Osaka,Japan,Japan
NJPW-1609,2022-11-02,NJPW,NJPW Battle Autumn,NJPW Battle Autumn 2022,PLE/PPV,"Komatsu, Ishikawa, Japan",Komatsu,Ishikawa,Japan
NJPW-1608,2022-11-01,NJPW,NJPW Battle Autumn,NJPW Battle Autumn 2022,PLE/PPV,"Echizen, Fukui, Japan",Echizen,Fukui,Japan
NJPW-1607,2022-10-30,NJPW,NJPW Battle Autumn,NJPW Battle Autumn 2022,PLE/PPV,"Chiba, Japan",Chiba,Japan,Japan
NJPW-1606,2022-10-29,NJPW,NJPW Battle Autumn,NJPW Battle Autumn 2022,PLE/PPV,"Kumagaya, Saitama, Japan",Kumagaya,Saitama,Japan
NJPW-1605,2022-10-28,NJPW,NJPW Rumble On 44th Street,NJPW Rumble On 44th Street,Televised,"New York City, New York, USA",New York City,New York,USA
NJPW-1604,2022-10-28,NJPW,NJPW Rumble On 44th Street Kickoff,NJPW Rumble On 44th Street Kickoff,Televised,"New York City, New York, USA",New York City,New York,USA
NJPW-1603,2022-10-27,NJPW,NJPW Battle Autumn,NJPW Battle Autumn 2022,PLE/PPV,"Tokyo, Japan",Tokyo,Japan,Japan
NJPW-1602,2022-10-27,NJPW,NJPW The Night Before Rumble On 44th Street: A Halloween Special,NJPW The Night Before Rumble On 44th Street: A Halloween Special,Televised,"New York City, New York, USA",New York City,New York,USA
NJPW-1601,2022-10-26,NJPW,NJPW Battle Autumn,NJPW Battle Autumn 2022,PLE/PPV,"Tokyo, Japan",Tokyo,Japan,Japan
NJPW-1600,2022-10-23,NJPW,NJPW Battle Autumn,NJPW Battle Autumn 2022,PLE/PPV,"Aomori, Japan",Aomori,Japan,Japan
NJPW-1599,2022-10-22,NJPW,NJPW Battle Autumn,NJPW Battle Autumn 2022,PLE/PPV,"Akita, Japan",Akita,Japan,Japan
NJPW-1598,2022-10-21,NJPW,NJPW Battle Autumn,NJPW Battle Autumn 2022,PLE/PPV,"Morioka, Iwate, Japan",Morioka,Iwate,Japan
NJPW-1597,2022-10-19,NJPW,NJPW Battle Autumn,NJPW Battle Autumn 2022,PLE/PPV,"Kofu, Yamanashi, Japan",Kofu,Yamanashi,Japan
NJPW-1596,2022-10-17,NJPW,NJPW Battle Autumn,NJPW Battle Autumn 2022,PLE/PPV,"Koriyama, Fukushima, Japan",Koriyama,Fukushima,Japan
NJPW-1595,2022-10-16,NJPW,NJPW Battle Autumn,NJPW Battle Autumn 2022,PLE/PPV,"Nagaoka, Niigata, Japan",Nagaoka,Niigata,Japan
NJPW-1594,2022-10-16,NJPW,NJPW STRONG,NJPW STRONG #114 - Showdown 2022,Televised,"Los Angeles, California, USA",Los Angeles,California,USA
NJPW-1593,2022-10-16,NJPW,NJPW STRONG,NJPW STRONG #116 - Showdown 2022,Televised,"Los Angeles, California, USA",Los Angeles,California,USA
NJPW-1592,2022-10-16,NJPW,NJPW STRONG,NJPW STRONG #115 - Showdown 2022,Televised,"Los Angeles, California, USA",Los Angeles,California,USA
NJPW-1591,2022-10-16,NJPW,NJPW STRONG,NJPW STRONG #117 - Showdown 2022,Televised,"Los Angeles, California, USA",Los Angeles,California,USA
NJPW-1590,2022-10-15,NJPW,NJPW Battle Autumn,NJPW Battle Autumn 2022,PLE/PPV,"Tokyo, Japan",Tokyo,Japan,Japan
NJPW-1589,2022-10-14,NJPW,NJPW Battle Autumn,NJPW Battle Autumn 2022,PLE/PPV,"Tokyo, Japan",Tokyo,Japan,Japan
NJPW-1588,2022-10-10,NJPW,NJPW Declaration Of Power,NJPW Declaration Of Power,PLE/PPV,"Tokyo, Japan",Tokyo,Japan,Japan
NJPW-1587,2022-10-02,NJPW,NJPW Royal Quest,NJPW Royal Quest II,Televised,"London, England, UK",London,England,UK
NJPW-1586,2022-10-01,NJPW,NJPW Royal Quest,NJPW Royal Quest II,Televised,"London, England, UK",London,England,UK
NJPW-1585,2022-09-25,NJPW,NJPW Burning Spirit,NJPW Burning Spirit 2022,Televised,"Kobe, Hyogo, Japan",Kobe,Hyogo,Japan
NJPW-1584,2022-09-23,NJPW,NJPW Burning Spirit,NJPW Burning Spirit 2022,Televised,"Takamatsu, Kagawa, Japan",Takamatsu,Kagawa,Japan
NJPW-1583,2022-09-21,NJPW,NJPW Burning Spirit,NJPW Burning Spirit 2022,Televised,"Mashiki, Kumamoto, Japan",Mashiki,Kumamoto,Japan
NJPW-1582,2022-09-17,NJPW,NJPW Burning Spirit,NJPW Burning Spirit 2022,Televised,"Ichiki-Kushikino, Kagoshima, Japan",Ichiki-Kushikino,Kagoshima,Japan
NJPW-1581,2022-09-15,NJPW,NJPW Burning Spirit,NJPW Burning Spirit 2022,Televised,"Shunan, Yamaguchi, Japan",Shunan,Yamaguchi,Japan
NJPW-1580,2022-09-13,NJPW,NJPW Burning Spirit,NJPW Burning Spirit 2022,Televised,"Kadoma, Osaka, Japan",Kadoma,Osaka,Japan
NJPW-1579,2022-09-11,NJPW,NJPW STRONG,NJPW STRONG #110 - Autumn Action 2022,Televised,"Las Vegas, Nevada, USA",Las Vegas,Nevada,USA
NJPW-1578,2022-09-11,NJPW,NJPW STRONG,NJPW STRONG #112 - Autumn Action 2022,Televised,"Las Vegas, Nevada, USA",Las Vegas,Nevada,USA
NJPW-1577,2022-09-11,NJPW,NJPW STRONG,NJPW STRONG #111 - Autumn Action 2022,Televised,"Las Vegas, Nevada, USA",Las Vegas,Nevada,USA
NJPW-1576,2022-09-11,NJPW,NJPW STRONG,NJPW STRONG #113 - Autumn Action 2022,Televised,"Las Vegas, Nevada, USA",Las Vegas,Nevada,USA
NJPW-1575,2022-09-11,NJPW,NJPW Burning Spirit,NJPW Burning Spirit 2022,Televised,"Togane, Chiba, Japan",Togane,Chiba,Japan
NJPW-1574,2022-09-10,NJPW,NJPW Burning Spirit,NJPW Burning Spirit 2022,Televised,"Takasaki, Gunma, Japan",Takasaki,Gunma,Japan
NJPW-1573,2022-09-09,NJPW,NJPW Burning Spirit,NJPW Burning Spirit 2022,Televised,"Fuji, Shizuoka, Japan",Fuji,Shizuoka,Japan
NJPW-1572,2022-09-07,NJPW,NJPW Burning Spirit,NJPW Burning Spirit 2022,Televised,"Mito, Ibaraki, Japan",Mito,Ibaraki,Japan
NJPW-1571,2022-09-06,NJPW,NJPW Burning Spirit,NJPW Burning Spirit 2022,Televised,"Tokyo, Japan",Tokyo,Japan,Japan
NJPW-1570,2022-09-05,NJPW,NJPW Burning Spirit,NJPW Burning Spirit 2022,Televised,"Tokyo, Japan",Tokyo,Japan,Japan
NJPW-1569,2022-09-03,NJPW,NJPW Burning Spirit,NJPW Burning Spirit 2022,Televised,"Nagoya, Aichi, Japan",Nagoya,Aichi,Japan
NJPW-1568,2022-09-02,NJPW,NJPW Burning Spirit,NJPW Burning Spirit 2022,Televised,"Yokohama, Kanagawa, Japan",Yokohama,Kanagawa,Japan
NJPW-1567,2022-08-21,NJPW,NJPW STRONG,NJPW STRONG #109 - Fighting Spirit Unleashed 2022,Televised,"Los Angeles, California, USA",Los Angeles,California,USA
NJPW-1566,2022-08-21,NJPW,NJPW STRONG,NJPW STRONG #106 - Fighting Spirit Unleashed 2022,Televised,"Los Angeles, California, USA",Los Angeles,California,USA
NJPW-1565,2022-08-21,NJPW,NJPW STRONG,NJPW STRONG #107 - Fighting Spirit Unleashed 2022,Televised,"Los Angeles, California, USA",Los Angeles,California,USA
NJPW-1564,2022-08-21,NJPW,NJPW STRONG,NJPW STRONG #108 - Fighting Spirit Unleashed 2022,Televised,"Los Angeles, California, USA",Los Angeles,California,USA
NJPW-1563,2022-08-20,NJPW,NJPW G1 Climax,NJPW G1 Special in Roppongi Hills,Televised,"Tokyo, Japan",Tokyo,Japan,Japan
NJPW-1562,2022-08-18,NJPW,NJPW G1 Climax,NJPW G1 Climax 32,Televised,"Tokyo, Japan",Tokyo,Japan,Japan
NJPW-1561,2022-08-17,NJPW,NJPW G1 Climax,NJPW G1 Climax 32,Televised,"Tokyo, Japan",Tokyo,Japan,Japan
NJPW-1560,2022-08-16,NJPW,NJPW G1 Climax,NJPW G1 Climax 32,Televised,"Tokyo, Japan",Tokyo,Japan,Japan
NJPW-1559,2022-08-14,NJPW,NJPW G1 Climax,NJPW G1 Climax 32,Televised,"Nagano, Japan",Nagano,Japan,Japan
NJPW-1558,2022-08-13,NJPW,NJPW G1 Climax,NJPW G1 Climax 32,Televised,"Machida, Tokyo, Japan",Machida,Tokyo,Japan
NJPW-1557,2022-08-10,NJPW,NJPW G1 Climax,NJPW G1 Climax 32,Televised,"Hiroshima, Japan",Hiroshima,Japan,Japan
NJPW-1556,2022-08-09,NJPW,NJPW G1 Climax,NJPW G1 Climax 32,Televised,"Hiroshima, Japan",Hiroshima,Japan,Japan
NJPW-1555,2022-08-07,NJPW,NJPW G1 Climax,NJPW G1 Climax 32,Televised,"Osaka, Japan",Osaka,Japan,Japan
NJPW-1554,2022-08-06,NJPW,NJPW STRONG,NJPW STRONG 2nd Anniversary Special,Televised,"USA, USA, USA",USA,USA,USA
NJPW-1553,2022-08-06,NJPW,NJPW G1 Climax,NJPW G1 Climax 32,Televised,"Osaka, Japan",Osaka,Japan,Japan
NJPW-1552,2022-08-05,NJPW,NJPW G1 Climax,NJPW G1 Climax 32,Televised,"Matsuyama, Ehime, Japan",Matsuyama,Ehime,Japan
NJPW-1551,2022-08-02,NJPW,NJPW G1 Climax,NJPW G1 Climax 32,Televised,"Hamamatsu, Shizuoka, Japan",Hamamatsu,Shizuoka,Japan
NJPW-1550,2022-07-31,NJPW,NJPW G1 Climax,NJPW G1 Climax 32,Televised,"Nagoya, Aichi, Japan",Nagoya,Aichi,Japan
NJPW-1549,2022-07-30,NJPW,NJPW G1 Climax,NJPW G1 Climax 32,Televised,"Nagoya, Aichi, Japan",Nagoya,Aichi,Japan
NJPW-1548,2022-07-30,NJPW,NJPW Music City Mayhem,NJPW Music City Mayhem,Televised,"Nashville, Tennessee, USA",Nashville,Tennessee,USA
NJPW-1547,2022-07-27,NJPW,NJPW G1 Climax,NJPW G1 Climax 32,Televised,"Tokyo, Japan",Tokyo,Japan,Japan
NJPW-1546,2022-07-26,NJPW,NJPW G1 Climax,NJPW G1 Climax 32,Televised,"Tokyo, Japan",Tokyo,Japan,Japan
NJPW-1545,2022-07-24,NJPW,NJPW G1 Climax,NJPW G1 Climax 32,Televised,"Tokyo, Japan",Tokyo,Japan,Japan
NJPW-1544,2022-07-24,NJPW,NJPW STRONG,NJPW STRONG #103 - High Alert 2022,Televised,"Charlotte, North Carolina, USA",Charlotte,North Carolina,USA
NJPW-1543,2022-07-24,NJPW,NJPW STRONG,NJPW STRONG #104 - High Alert 2022,Televised,"Charlotte, North Carolina, USA",Charlotte,North Carolina,USA
NJPW-1542,2022-07-24,NJPW,NJPW STRONG,NJPW STRONG #105 - High Alert 2022,Televised,"Charlotte, North Carolina, USA",Charlotte,North Carolina,USA
NJPW-1541,2022-07-24,NJPW,NJPW STRONG,NJPW STRONG #102 - High Alert 2022,Televised,"Charlotte, North Carolina, USA",Charlotte,North Carolina,USA
NJPW-1540,2022-07-23,NJPW,NJPW G1 Climax,NJPW G1 Climax 32,Televised,"Tokyo, Japan",Tokyo,Japan,Japan
NJPW-1539,2022-07-20,NJPW,NJPW G1 Climax,NJPW G1 Climax 32,Televised,"Sendai, Miyagi, Japan",Sendai,Miyagi,Japan
NJPW-1538,2022-07-17,NJPW,NJPW G1 Climax,NJPW G1 Climax 32,Televised,"Sapporo, Hokkaido, Japan",Sapporo,Hokkaido,Japan
NJPW-1537,2022-07-16,NJPW,NJPW G1 Climax,NJPW G1 Climax 32,Televised,"Sapporo, Hokkaido, Japan",Sapporo,Hokkaido,Japan
NJPW-1536,2022-07-05,NJPW,NJPW New Japan Road,NJPW New Japan Road 2022,Televised,"Tokyo, Japan",Tokyo,Japan,Japan
NJPW-1535,2022-07-04,NJPW,NJPW New Japan Road,NJPW New Japan Road 2022,Televised,"Tokyo, Japan",Tokyo,Japan,Japan
NJPW-1534,2022-07-03,NJPW,NJPW New Japan Road,NJPW New Japan Road 2022,Televised,"Tokyo, Japan",Tokyo,Japan,Japan
NJPW-1533,2022-06-26,AEW,AEW/NJPW Forbidden Door - The Buy In,AEW/NJPW Forbidden Door 2022 - The Buy In,Televised,"Chicago, Illinois, USA",Chicago,Illinois,USA
NJPW-1532,2022-06-26,AEW,AEW/NJPW Forbidden Door,AEW/NJPW Forbidden Door 2022,PLE/PPV,"Chicago, Illinois, USA",Chicago,Illinois,USA
NJPW-1531,2022-06-21,NJPW,NJPW New Japan Road,NJPW New Japan Road 2022,Televised,"Tokyo, Japan",Tokyo,Japan,Japan
NJPW-1530,2022-06-20,NJPW,NJPW New Japan Road,NJPW New Japan Road 2022,Televised,"Tokyo, Japan",Tokyo,Japan,Japan
NJPW-1529,2022-06-19,NJPW,NJPW STRONG,NJPW STRONG #99 - Ignition 2022,Televised,"Los Angeles, California, USA",Los Angeles,California,USA
NJPW-1528,2022-06-19,NJPW,NJPW STRONG,NJPW STRONG #100 - Ignition 2022,Televised,"Los Angeles, California, USA",Los Angeles,California,USA
NJPW-1527,2022-06-19,NJPW,NJPW STRONG,NJPW STRONG #98 - Ignition 2022,Televised,"Los Angeles, California, USA",Los Angeles,California,USA
NJPW-1526,2022-06-19,NJPW,NJPW STRONG,NJPW STRONG #101 - Ignition 2022,Televised,"Los Angeles, California, USA",Los Angeles,California,USA
NJPW-1525,2022-06-19,NJPW,NJPW New Japan Road,NJPW New Japan Road 2022,Televised,"Numazu, Shizuoka, Japan",Numazu,Shizuoka,Japan
NJPW-1524,2022-06-18,NJPW,NJPW New Japan Road,NJPW New Japan Road 2022,Televised,"Hachioji, Tokyo, Japan",Hachioji,Tokyo,Japan
NJPW-1523,2022-06-16,NJPW,NJPW New Japan Road,NJPW New Japan Road 2022,Televised,"Utsunomiya, Tochigi, Japan",Utsunomiya,Tochigi,Japan
NJPW-1522,2022-06-12,NJPW,NJPW Dominion,NJPW Dominion 6.12 In Osaka-Jo Hall,PLE/PPV,"Osaka, Japan",Osaka,Japan,Japan
NJPW-1521,2022-06-03,NJPW,NJPW Best Of The Super Junior,NJPW Best Of The Super Junior 29,Televised,"Tokyo, Japan",Tokyo,Japan,Japan
NJPW-1520,2022-05-31,NJPW,NJPW Best Of The Super Junior,NJPW Best Of The Super Junior 29,Televised,"Toyama, Japan",Toyama,Japan,Japan
NJPW-1519,2022-05-29,NJPW,NJPW Best Of The Super Junior,NJPW Best Of The Super Junior 29,Televised,"Tokyo, Japan",Tokyo,Japan,Japan
NJPW-1518,2022-05-28,NJPW,NJPW Best Of The Super Junior,NJPW Best Of The Super Junior 29,Televised,"Chiba, Japan",Chiba,Japan,Japan
NJPW-1517,2022-05-26,NJPW,NJPW Best Of The Super Junior,NJPW Best Of The Super Junior 29,Televised,"Tokyo, Japan",Tokyo,Japan,Japan
NJPW-1516,2022-05-25,NJPW,NJPW Best Of The Super Junior,NJPW Best Of The Super Junior 29,Televised,"Tokyo, Japan",Tokyo,Japan,Japan
NJPW-1515,2022-05-24,NJPW,NJPW Best Of The Super Junior,NJPW Best Of The Super Junior 29,Televised,"Tokyo, Japan",Tokyo,Japan,Japan
NJPW-1514,2022-05-22,NJPW,NJPW Best Of The Super Junior,NJPW Best Of The Super Junior 29,Televised,"Akita, Japan",Akita,Japan,Japan
NJPW-1513,2022-05-21,NJPW,NJPW Best Of The Super Junior,NJPW Best Of The Super Junior 29,Televised,"Aomori, Japan",Aomori,Japan,Japan
NJPW-1512,2022-05-19,NJPW,NJPW Best Of The Super Junior,NJPW Best Of The Super Junior 29,Televised,"Hachinohe, Aomori, Japan",Hachinohe,Aomori,Japan
